tradingSymbol,amc,fund,fundLowerCase,purchaseAllowed,redemptionAllowed,minPurchaseAmt,purchaseAmtMulti,minAdditionalPurchaseAmt,minRedemptionQty,redemptionQtyMulti,dividendType,formattedDividendType,dividendInterval,dividend,formattedDividendTypeToIDCW,lastDividendDate,lastDividendPercent,scheme,subScheme,plan,settlementType,lastPrice,lastPriceDate,changePercent,launchDate,exitLoad,exitLoadSlab,expenseRatio,oneYearPercent,twoYearPercent,threeYearPercent,fourYearPercent,fiveYearPercent,amcSipFlag,aum,manager,lockIn,risk,fileNamePath,fundPrimaryDetail,type,name,full_name,isin,haircut,value
INF846K01CX4,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2454.9861,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,4.8702,4.1051,4.1978,4.83,5.3621,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01cx4 axis liquid fund debt liquid growth,mf,AXISCFDG,AXIS LIQUID FUND - DIRECT GROWTH,INF846K01CX4,10,90
INF846K01CY2,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-11-2022,0.557,Debt,Liquid,Direct,T1,1005.7014,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,0.2397,0.1449,0.0471,-0.0031,0.0221,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01cy2 axis liquid fund debt liquid dividend monthly payout,mf,AXISCFDM,AXIS LIQUID FUND - DIRECT PLAN - MONTHLY IDCW PAYOUT,INF846K01CY2,10,90
INF846K01DB8,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,P,Dividend weekly payout,Weekly,dividend weekly payout,IDCW Weekly,19-12-2022,0.119,Debt,Liquid,Direct,T1,1002.8727,23-12-2022,0.0183,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,0.0525,0.0301,0.026,-0.01,0.0015,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01db8 axis liquid fund debt liquid dividend weekly payout,mf,AXISCFDW,AXIS LIQUID FUND - DIRECT PLAN - WEEKLY IDCW PAYOUT,INF846K01DB8,10,90
INF846K01N65,AXISMUTUALFUND_MF,Axis Overnight Fund,axis overnight fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1165.6217,23-12-2022,0.0174,07-03-2019,0,Nil,0.05,4.6726,3.9371,3.7773,0,0,FALSE,98003600000,Mr. Aditya Pagaria,0,1,Coins_SVGs-05.svg,inf846k01n65 axis overnight fund debt overnight growth,mf,AXISONDGG,AXIS OVERNIGHT FUND DIRECT PLAN - GROWTH,INF846K01N65,10,90
INF846K01O23,AXISMUTUALFUND_MF,Axis Overnight Fund,axis overnight fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1163.008,23-12-2022,0.0172,07-03-2019,0,Nil,0.11,4.6098,3.8758,3.7191,0,0,FALSE,98003600000,Mr. Aditya Pagaria,0,1,Coins_SVGs-05.svg,inf846k01o23 axis overnight fund debt overnight growth,mf,AXISONGPG,AXIS OVERNIGHT FUND REGULAR PLAN - GROWTH,INF846K01O23,10,90
INF846K01Q62,AXISMUTUALFUND_MF,Axis Money Market Fund,axis money market fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,1193.5818,23-12-2022,0.0202,26-07-2019,0,Nil,0.21,4.8889,4.3868,5.0512,0,0,TRUE,27438900000,Mr. Devang Shah,0,3,Coins_SVGs-05.svg,inf846k01q62 axis money market fund debt money market growth,mf,AXISMDGP,AXIS MONEY MARKET FUND DIRECT GROWTH,INF846K01Q62,10,90
INF846K01R46,AXISMUTUALFUND_MF,Axis Money Market Fund,axis money market fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,1187.545,23-12-2022,0.0198,26-07-2019,0,Nil,0.36,4.7267,4.2255,4.8924,0,0,FALSE,27438900000,Mr. Devang Shah,0,3,Coins_SVGs-05.svg,inf846k01r46 axis money market fund debt money market growth,mf,AXISMMGPG,AXIS MONEY MARKET FUND REGULAR GROWTH,INF846K01R46,10,90
INF879O01035,PPFAS_MF,Parag Parikh Liquid Fund,parag parikh liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,1228.372,23-12-2022,0.0147,09-05-2018,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.26,4.4642,3.7785,3.7405,4.2674,0,FALSE,15403700000,Mr. Raj Mehta,0,2,Coins_SVGs-208.svg,inf879o01035 parag parikh liquid fund debt liquid growth,mf,PPLFLFG,PARAG PARIKH LIQUID FUND-REGULAR PLAN-GROWTH,INF879O01035,10,90
INF879O01068,PPFAS_MF,Parag Parikh Liquid Fund,parag parikh liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,1234.1834,23-12-2022,0.0149,09-05-2018,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.16,4.5673,3.8816,3.8437,4.3714,0,TRUE,15403700000,Mr. Raj Mehta,0,2,Coins_SVGs-208.svg,inf879o01068 parag parikh liquid fund debt liquid growth,mf,PPLFLFGZ,PARAG PARIKH LIQUID FUND-DIRECT PLAN-GROWTH,INF879O01068,10,90
INF879O01076,PPFAS_MF,Parag Parikh Liquid Fund,parag parikh liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-07-2022,0.352,Debt,Liquid,Direct,T1,1007.159,23-12-2022,0.0149,09-05-2018,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.16,0.2023,0.127,0.014,-0.0147,0,TRUE,15403700000,Mr. Raj Mehta,0,2,Coins_SVGs-208.svg,inf879o01076 parag parikh liquid fund debt liquid dividend monthly payout,mf,PPLFLFMDPZ,PARAG PARIKH LIQUID FUND-DIRECT PLAN-MONTHLY - IDCW PAYOUT,INF879O01076,10,90
INF903JA1GZ7,SUNDARAMMUTUALFUND_MF,Sundaram Overnight Fund,sundaram overnight fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1166.9598,23-12-2022,0.0171,15-03-2019,0,Nil,0.18,4.5212,3.7735,3.6357,0,0,FALSE,11150900000,Mr. Dwijendra Srivastava,0,1,Coins_SVGs-40.svg,inf903ja1gz7 sundaram overnight fund debt overnight growth,mf,SORGGR,SUNDARAM OVERNIGHT FUND REGULAR GROWTH,INF903JA1GZ7,10,90
INF903JA1HG5,SUNDARAMMUTUALFUND_MF,Sundaram Overnight Fund,sundaram overnight fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1171.3979,23-12-2022,0.0174,15-03-2019,0,Nil,0.07,4.6105,3.8766,3.7397,0,0,FALSE,11150900000,Mr. Dwijendra Srivastava,0,1,Coins_SVGs-40.svg,inf903ja1hg5 sundaram overnight fund debt overnight growth,mf,SODGGR,SUNDARAM OVERNIGHT FUND DIRECT GROWTH,INF903JA1HG5,10,90
INF917K01AY5,HSBCMUTUALFUND_MF,HSBC Money Market Fund,hsbc money market fund,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,DAILY,dividend reinvest,Dividend reinvest,16-12-2022,0.017,Debt,Money Market,Regular,T1,10.8591,23-12-2022,0,10-08-2005,0,Nil,0.73,0,0,0,0,0,FALSE,8128800000,Mr. Kapil Punjabi,0,2,Coins_SVGs-89.svg,inf917k01ay5 hsbc money market fund debt money market dividend reinvest,mf,LNT125,L&T MONEY MARKET FUND - DAILY IDCW REINVESTENT PLAN,INF917K01AY5,10,90
INF917K01BB1,HSBCMUTUALFUND_MF,HSBC Money Market Fund,hsbc money market fund,FALSE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,18-11-2022,0.3,Debt,Money Market,Regular,T1,11.6067,23-12-2022,0.0224,10-08-2005,0,Nil,0.73,0.7771,-0.059,-0.1871,0.2281,0.315,FALSE,8128800000,Mr. Kapil Punjabi,0,2,Coins_SVGs-89.svg,inf917k01bb1 hsbc money market fund debt money market dividend monthly payout,mf,LNT127P,L&T MONEY MARKET FUND - MONTHLY IDCW PAYOUT,INF917K01BB1,10,90
INF917K01BC9,HSBCMUTUALFUND_MF,HSBC Money Market Fund,hsbc money market fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,22.0603,23-12-2022,0.0222,10-08-2005,0,Nil,0.73,3.9791,3.4245,4.0698,5.1347,5.5469,FALSE,8128800000,Mr. Kapil Punjabi,0,2,Coins_SVGs-89.svg,inf917k01bc9 hsbc money market fund debt money market growth,mf,LNT128,L&T MONEY MARKET FUND - GROWTH,INF917K01BC9,10,90
INF917K01FE6,HSBCMUTUALFUND_MF,HSBC Money Market Fund,hsbc money market fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,22.9779,23-12-2022,0.0235,01-01-2013,0,Nil,0.25,4.4692,3.9165,4.5701,5.634,6.0556,TRUE,8128800000,Mr. Kapil Punjabi,0,2,Coins_SVGs-89.svg,inf917k01fe6 hsbc money market fund debt money market growth,mf,LNT128D,L&T MONEY MARKET FUND DIRECT PLAN - GROWTH,INF917K01FE6,10,90
INF955L01484,BARODABNPPARIBASMUTUALFUND_MF,Baroda BNP Paribas Liquid Fund,baroda bnp paribas liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2523.7133,23-12-2022,0.0173,27-01-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.26,4.8146,4.0588,4.0971,4.7348,5.2776,FALSE,63227700000,Mr. Mayank Prakash,0,2,Coins_SVGs-05.svg,inf955l01484 baroda bnp paribas liquid fund debt liquid growth,mf,BPLFG,BARODA BNP PARIBAS LIQUID FUND PLAN A - GROWTH,INF955L01484,10,90
INF955L01AL0,BARODABNPPARIBASMUTUALFUND_MF,Baroda BNP Paribas Liquid Fund,baroda bnp paribas liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2547.8195,23-12-2022,0.0175,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.19,4.9063,4.1564,4.197,4.8353,5.38,TRUE,63227700000,Mr. Mayank Prakash,0,2,Coins_SVGs-05.svg,inf955l01al0 baroda bnp paribas liquid fund debt liquid growth,mf,BPMFLFD2,BARODA BNP PARIBAS LIQUID FUND PLAN B GROWTH,INF955L01AL0,10,90
